PRODUCT RANGE,
"VARIABLE SPEED V-BELTS XTRA DUTY V-BELTS
(Varisect) (XDV2)
SECTIONS SECTIONS
13x6 36x12 XDV2-38
17x6 37x10 XDV2-48
21x7 42x13 XDV2-58
22x8 47x13
26x8 52x16
28x8 55x16
30x10 65x20
32x10 70x20",
SECTIONS,
13x6,36x12
17x6,37x10
21x7,42x13
22x8,47x13
26x8,52x16
28x8,55x16
30x10,65x20
32x10,70x20
