37X10 SECTION,
CODE,"INTERNAL
LENGTH
LI (mm)"
37X10X1000,1000
37X10X1060,1060
37X10X1120,1120
37X10X1180,1180
37X10X1250,1250
37X10X1320,1320
37X10X1400,1400
37X10X1500,1500
